6002,730,500.0,2021-10-01T14:54:15.000-03:00
5995,695,208.69,2021-09-30T23:27:08.000-03:00
5991,211,10.0,2021-09-30T18:49:38.000-03:00
5986,730,2.0,2021-09-30T18:22:37.000-03:00
5984,730,2.0,2021-09-30T18:14:01.000-03:00
5980,730,2.0,2021-09-30T17:52:10.000-03:00
5952,211,10.0,2021-09-30T00:51:10.000-03:00
5950,205,78.75,2021-09-30T00:50:51.000-03:00
5940,732,98.27,2021-09-29T23:45:05.000-03:00
5939,732,112.95,2021-09-29T23:25:04.000-03:00
5935,211,10.0,2021-09-29T21:19:37.000-03:00
5931,695,10.0,2021-09-29T19:46:56.000-03:00
5922,741,20.0,2021-09-29T18:41:46.000-03:00
5920,730,2.0,2021-09-29T18:23:30.000-03:00
5918,730,2.0,2021-09-29T18:15:13.000-03:00
5916,730,10.0,2021-09-29T17:51:01.000-03:00
5907,211,6.02,2021-09-29T16:25:47.000-03:00
5901,211,10.0,2021-09-29T16:05:49.000-03:00
5891,732,20.0,2021-09-29T13:55:45.000-03:00
5887,732,20.0,2021-09-29T09:34:10.000-03:00
5879,205,50.0,2021-09-28T20:06:31.000-03:00
5874,730,2.0,2021-09-28T18:59:47.000-03:00
5868,730,30.0,2021-09-28T18:35:38.000-03:00
5866,730,2.0,2021-09-28T18:34:01.000-03:00
5863,730,2.0,2021-09-28T18:22:48.000-03:00
5858,730,10.0,2021-09-28T18:08:20.000-03:00
5857,730,3.0,2021-09-28T18:08:11.000-03:00
5855,211,13.0,2021-09-28T18:06:10.000-03:00
5853,737,29.0,2021-09-28T17:57:02.000-03:00
5847,730,3.0,2021-09-28T13:34:17.000-03:00
5846,730,2.0,2021-09-28T13:33:37.000-03:00
5843,730,5.0,2021-09-28T12:58:53.000-03:00
5841,730,4.0,2021-09-28T12:52:58.000-03:00
5822,211,20.0,2021-09-28T09:12:33.000-03:00
5812,730,2.0,2021-09-27T16:36:37.000-03:00
5811,732,20.0,2021-09-27T16:15:12.000-03:00
7407,730,5.0,2021-11-03T15:38:27.000-03:00
7387,732,78.0,2021-11-03T11:03:45.000-03:00
7376,732,20.0,2021-11-03T08:35:26.000-03:00
7373,732,45.0,2021-11-03T03:17:44.000-03:00
7360,732,32.5,2021-11-02T18:58:26.000-03:00
7353,671,600.0,2021-11-02T13:36:28.000-03:00
7340,732,36.0,2021-11-02T11:49:51.000-03:00
7338,732,20.0,2021-11-02T11:16:43.000-03:00
7327,732,26.0,2021-11-02T10:58:34.000-03:00
7322,732,16.5,2021-11-01T23:29:50.000-03:00
7299,732,39.0,2021-11-01T17:18:01.000-03:00
7296,732,16.5,2021-11-01T16:30:12.000-03:00
7284,732,30.0,2021-11-01T13:42:41.000-03:00
7276,732,20.0,2021-11-01T09:24:48.000-03:00
7271,732,30.0,2021-10-31T20:03:51.000-03:00
7269,730,400.0,2021-10-31T19:47:40.000-03:00
7267,730,2.0,2021-10-31T18:35:04.000-03:00
7263,671,50.0,2021-10-31T17:54:47.000-03:00
7243,732,35.0,2021-10-31T14:50:39.000-03:00
7222,671,500.0,2021-10-30T20:24:18.000-03:00
7212,732,100.3,2021-10-30T17:14:04.000-03:00
7177,730,2.0,2021-10-29T20:42:13.000-03:00
7170,732,2.0,2021-10-29T19:16:57.000-03:00
7169,732,5.0,2021-10-29T19:16:54.000-03:00
7168,732,2.0,2021-10-29T19:16:50.000-03:00
7167,732,5.0,2021-10-29T19:16:46.000-03:00
7156,732,44.88,2021-10-29T17:56:12.000-03:00
7179,732,50.0,2021-10-29T11:27:21.000-03:00
7149,732,33.0,2021-10-28T21:17:07.000-03:00
7140,732,28.02,2021-10-28T17:15:59.000-03:00
7130,827,20.0,2021-10-28T11:59:06.000-03:00
7124,732,80.0,2021-10-28T07:46:22.000-03:00
7120,737,12.25,2021-10-27T21:27:52.000-03:00
7111,730,2.0,2021-10-27T20:07:13.000-03:00
7099,732,50.0,2021-10-27T18:37:27.000-03:00
7093,732,5.0,2021-10-27T16:48:31.000-03:00
7092,732,5.0,2021-10-27T16:48:22.000-03:00
7091,732,29.83,2021-10-27T16:46:15.000-03:00
7081,732,22.4,2021-10-27T14:17:28.000-03:00
7074,732,13.26,2021-10-27T12:20:49.000-03:00
7071,732,40.0,2021-10-27T10:30:05.000-03:00
7057,732,76.37,2021-10-27T01:42:56.000-03:00
7038,732,16.0,2021-10-26T17:52:48.000-03:00
7032,732,30.0,2021-10-26T14:21:53.000-03:00
7023,732,20.0,2021-10-26T10:42:22.000-03:00
7021,732,9.52,2021-10-25T23:39:05.000-03:00
7006,732,50.0,2021-10-25T22:18:02.000-03:00
6992,732,25.39,2021-10-25T15:37:38.000-03:00
6970,737,6.0,2021-10-24T20:15:41.000-03:00
6969,730,2.0,2021-10-24T19:42:05.000-03:00
6964,730,3.0,2021-10-24T18:50:27.000-03:00
6961,732,6.65,2021-10-24T18:24:05.000-03:00
6960,737,6.4,2021-10-24T18:24:04.000-03:00
6948,732,30.94,2021-10-24T15:18:13.000-03:00
6947,732,104.43,2021-10-24T14:52:06.000-03:00
6941,732,26.25,2021-10-24T14:25:13.000-03:00
6929,732,28.13,2021-10-24T10:14:25.000-03:00
6928,732,20.0,2021-10-24T10:04:17.000-03:00
6913,732,60.0,2021-10-24T04:47:16.000-03:00
6905,732,13.15,2021-10-23T22:17:15.000-03:00
6892,732,101.9,2021-10-23T17:32:26.000-03:00
6886,730,2.0,2021-10-23T14:22:40.000-03:00
6875,732,9.53,2021-10-23T13:14:46.000-03:00
6874,732,10.06,2021-10-23T13:14:46.000-03:00
6870,732,60.0,2021-10-23T12:40:48.000-03:00
6866,671,1000.0,2021-10-23T11:03:59.000-03:00
6861,732,20.0,2021-10-23T10:35:06.000-03:00
6833,732,100.0,2021-10-22T10:51:12.000-03:00
6817,732,100.0,2021-10-21T16:31:28.000-03:00
6805,732,100.0,2021-10-21T12:30:59.000-03:00
6802,732,20.0,2021-10-21T00:58:01.000-03:00
6799,732,40.0,2021-10-20T23:44:41.000-03:00
6795,730,50.0,2021-10-20T20:18:59.000-03:00
6788,730,400.0,2021-10-20T19:34:09.000-03:00
6778,730,2.0,2021-10-20T18:28:46.000-03:00
6774,730,2.0,2021-10-20T18:25:34.000-03:00
6772,671,400.0,2021-10-20T18:16:47.000-03:00
6769,732,20.0,2021-10-20T17:43:29.000-03:00
6756,211,26.0,2021-10-20T13:19:46.000-03:00
6710,732,74.11,2021-10-20T00:02:53.000-03:00
6707,730,2.0,2021-10-19T21:14:11.000-03:00
6697,730,2.0,2021-10-19T17:38:26.000-03:00
6694,730,10.0,2021-10-19T16:28:22.000-03:00
6693,730,2.0,2021-10-19T16:27:03.000-03:00
6689,732,20.0,2021-10-19T15:39:59.000-03:00
6685,732,30.0,2021-10-19T13:22:56.000-03:00
6676,730,10.0,2021-10-18T19:43:48.000-03:00
6663,730,2.0,2021-10-18T17:59:58.000-03:00
6662,732,60.0,2021-10-18T17:46:24.000-03:00
6656,732,20.0,2021-10-18T11:55:26.000-03:00
6653,732,50.0,2021-10-17T19:04:06.000-03:00
6621,732,23.1,2021-10-17T12:36:54.000-03:00
6620,730,2.0,2021-10-17T12:25:02.000-03:00
6604,730,2.0,2021-10-16T18:49:50.000-03:00
6608,732,20.0,2021-10-16T18:27:13.000-03:00
6601,730,20.0,2021-10-16T18:11:35.000-03:00
6591,730,2.0,2021-10-16T17:17:20.000-03:00
6609,732,20.0,2021-10-16T16:48:23.000-03:00
6584,671,500.0,2021-10-16T12:26:12.000-03:00
6579,732,20.0,2021-10-16T08:16:57.000-03:00
6575,732,70.0,2021-10-15T23:48:02.000-03:00
8615,586,0.2,2022-01-19T17:12:26.000-03:00
8613,586,0.2,2022-01-19T17:11:25.000-03:00
8611,586,0.2,2022-01-19T17:10:05.000-03:00
8606,910,300.0,2022-01-19T16:59:36.000-03:00
8604,76,100.0,2022-01-18T09:48:14.000-03:00
8603,76,100.0,2022-01-18T09:48:04.000-03:00
8602,76,100.0,2022-01-18T09:47:47.000-03:00
8601,76,100.0,2022-01-18T09:47:43.000-03:00
8600,76,100.0,2022-01-18T09:47:39.000-03:00
8599,76,100.0,2022-01-18T09:43:05.000-03:00
8598,76,100.0,2022-01-18T09:42:56.000-03:00
8597,76,100.0,2022-01-18T09:40:28.000-03:00
8596,76,100.0,2022-01-18T09:38:19.000-03:00
8595,76,100.0,2022-01-18T09:37:59.000-03:00
8594,76,100.0,2022-01-18T09:37:29.000-03:00
8593,76,100.0,2022-01-18T09:37:19.000-03:00
8592,907,10.0,2022-01-18T09:30:26.000-03:00
8591,907,10.0,2022-01-18T09:30:14.000-03:00
8590,907,10.0,2022-01-18T09:30:10.000-03:00
8589,907,10.0,2022-01-18T09:30:04.000-03:00
8586,907,10.0,2022-01-18T09:28:23.000-03:00
8532,370,50.0,2022-01-11T18:20:04.000-03:00
8529,909,8.0,2022-01-11T16:22:52.000-03:00
8512,671,2.0,2022-01-09T09:55:40.000-03:00
8509,671,1000.0,2022-01-09T09:53:19.000-03:00
8473,671,200.0,2022-01-05T14:42:58.000-03:00
8436,671,300.0,2021-12-31T14:17:21.000-03:00
8431,671,1000.0,2021-12-31T10:34:52.000-03:00
8420,370,50.0,2021-12-29T10:33:28.000-03:00
8403,671,1000.0,2021-12-22T15:56:41.000-03:00
8379,671,1000.0,2021-12-20T13:44:51.000-03:00
8372,671,200.0,2021-12-18T10:38:45.000-03:00
8333,671,50.0,2021-12-17T08:04:34.000-03:00
8282,671,1000.0,2021-12-12T14:38:55.000-03:00
8201,671,1000.0,2021-12-08T13:39:05.000-03:00
8196,370,50.0,2021-12-08T10:44:31.000-03:00
8194,74,20.0,2021-12-07T18:33:45.000-03:00
8150,671,1000.0,2021-12-05T15:43:28.000-03:00
8143,671,50.0,2021-12-05T10:30:35.000-03:00
8134,431,1100.0,2021-12-04T08:36:24.000-03:00
8124,671,80.0,2021-12-03T12:46:41.000-03:00
8096,671,1000.0,2021-11-30T13:12:09.000-03:00
8095,671,1.0,2021-11-30T13:00:35.000-03:00
8089,671,20.0,2021-11-30T07:05:28.000-03:00
8083,671,20.0,2021-11-29T07:49:19.000-03:00
8040,702,20.0,2021-11-27T14:10:04.000-03:00
8022,671,60.0,2021-11-25T10:38:16.000-03:00
8018,671,30.0,2021-11-24T21:20:10.000-03:00
8015,671,1000.0,2021-11-24T21:04:51.000-03:00
7945,671,10.0,2021-11-20T20:57:44.000-03:00
7942,671,10.0,2021-11-20T20:49:54.000-03:00
7937,671,1000.0,2021-11-20T18:58:33.000-03:00
7910,671,40.0,2021-11-19T20:01:51.000-03:00
7907,370,50.0,2021-11-19T17:07:48.000-03:00
7902,671,2.0,2021-11-19T15:55:33.000-03:00
7896,671,30.0,2021-11-19T12:33:57.000-03:00
7886,671,100.0,2021-11-18T15:17:44.000-03:00
7881,211,1.48,2021-11-17T20:23:49.000-03:00
7867,671,1000.0,2021-11-17T18:24:38.000-03:00
7827,671,100.0,2021-11-17T06:59:43.000-03:00
7796,671,100.0,2021-11-15T15:29:58.000-03:00
7766,671,1000.0,2021-11-13T00:16:55.000-03:00
7756,732,7.75,2021-11-10T22:31:33.000-03:00
7733,671,110.0,2021-11-10T06:57:24.000-03:00
7710,732,29.0,2021-11-09T17:48:17.000-03:00
7706,732,20.0,2021-11-09T09:37:41.000-03:00
7679,671,1000.0,2021-11-08T19:54:34.000-03:00
7674,732,103.0,2021-11-08T19:43:40.000-03:00
7648,732,50.24,2021-11-08T00:32:51.000-03:00
7643,732,5.0,2021-11-07T16:32:27.000-03:00
7639,671,600.0,2021-11-07T15:43:49.000-03:00
7614,732,40.0,2021-11-07T12:02:34.000-03:00
7592,211,417.45,2021-11-07T00:06:42.000-03:00
7591,732,48.84,2021-11-07T00:06:38.000-03:00
7585,211,7.85,2021-11-06T17:23:54.000-03:00
7579,732,3.0,2021-11-06T16:19:58.000-03:00
7578,732,2.0,2021-11-06T16:14:05.000-03:00
7571,732,12.0,2021-11-06T14:06:22.000-03:00
7566,211,50.0,2021-11-06T12:35:54.000-03:00
7563,732,10.0,2021-11-06T12:13:41.000-03:00
7544,732,25.0,2021-11-06T00:15:54.000-03:00
7542,732,3.0,2021-11-05T20:16:28.000-03:00
7541,732,27.0,2021-11-05T19:03:53.000-03:00
7539,732,27.0,2021-11-05T18:04:56.000-03:00
7516,732,15.0,2021-11-05T12:07:52.000-03:00
7515,732,11.0,2021-11-05T12:07:52.000-03:00
7514,732,12.0,2021-11-05T12:07:51.000-03:00
7507,732,7.0,2021-11-04T23:49:36.000-03:00
7506,732,7.0,2021-11-04T23:49:31.000-03:00
7492,732,20.0,2021-11-04T22:59:26.000-03:00
7486,732,20.0,2021-11-04T19:51:20.000-03:00
7482,370,50.0,2021-11-04T16:11:26.000-03:00
7478,671,500.0,2021-11-04T12:57:04.000-03:00
7470,730,10.0,2021-11-04T12:11:26.000-03:00
7457,732,60.0,2021-11-04T04:56:40.000-03:00
7445,732,64.89,2021-11-03T23:19:26.000-03:00
7439,732,35.0,2021-11-03T20:58:45.000-03:00
7434,730,2.0,2021-11-03T19:41:06.000-03:00
7419,671,55.0,2021-11-03T16:49:17.000-03:00
7411,730,10.0,2021-11-03T15:46:48.000-03:00
7408,730,5.0,2021-11-03T15:38:34.000-03:00
