3209,533,5.0,2021-01-29T21:31:55.000-03:00
3208,533,25.0,2021-01-29T21:31:55.000-03:00
3196,533,25.0,2021-01-29T20:55:58.000-03:00
3195,533,2.5,2021-01-29T20:55:58.000-03:00
3194,533,2.5,2021-01-29T20:55:58.000-03:00
3179,533,5.0,2021-01-29T12:15:38.000-03:00
3178,533,25.0,2021-01-29T12:15:38.000-03:00
3164,533,25.0,2021-01-29T11:43:24.000-03:00
3163,533,5.0,2021-01-29T11:43:24.000-03:00
3146,533,25.0,2021-01-28T21:59:26.000-03:00
3145,533,5.0,2021-01-28T21:59:26.000-03:00
3133,533,25.0,2021-01-28T21:24:36.000-03:00
3132,533,5.0,2021-01-28T21:24:36.000-03:00
5809,730,2.0,2021-09-27T15:33:47.000-03:00
5754,732,63.5,2021-09-26T22:18:32.000-03:00
5751,730,2.0,2021-09-26T18:48:53.000-03:00
5746,730,2.0,2021-09-26T17:28:48.000-03:00
5740,732,20.0,2021-09-26T15:31:52.000-03:00
5736,730,2.0,2021-09-26T12:17:48.000-03:00
5733,730,4.0,2021-09-26T11:57:26.000-03:00
5731,730,4.0,2021-09-26T11:36:15.000-03:00
5728,730,2.0,2021-09-26T11:24:06.000-03:00
5727,730,2.0,2021-09-26T11:23:33.000-03:00
5724,730,2.0,2021-09-26T11:08:10.000-03:00
5716,732,20.0,2021-09-26T10:12:14.000-03:00
5714,737,6.0,2021-09-26T10:02:50.000-03:00
5713,737,20.0,2021-09-26T10:02:50.000-03:00
5700,732,20.0,2021-09-25T21:49:53.000-03:00
5699,737,14.5,2021-09-25T21:13:32.000-03:00
5697,731,100.0,2021-09-25T20:30:34.000-03:00
5694,730,2.0,2021-09-25T20:27:05.000-03:00
5677,730,3.0,2021-09-25T16:31:42.000-03:00
5675,730,2.0,2021-09-25T15:50:11.000-03:00
5672,732,20.0,2021-09-25T14:55:17.000-03:00
5662,730,5.0,2021-09-25T12:24:03.000-03:00
5655,732,20.0,2021-09-25T10:26:03.000-03:00
5631,732,25.27,2021-09-25T00:17:17.000-03:00
5626,732,20.0,2021-09-24T22:08:15.000-03:00
5613,732,50.0,2021-09-24T21:05:22.000-03:00
5611,737,10.8,2021-09-24T20:28:50.000-03:00
5610,741,8.36,2021-09-24T20:01:25.000-03:00
5604,741,10.0,2021-09-24T18:17:11.000-03:00
5598,730,5.0,2021-09-24T17:52:19.000-03:00
5596,730,2.0,2021-09-24T17:30:37.000-03:00
5591,732,30.0,2021-09-24T16:30:58.000-03:00
5580,741,22.0,2021-09-24T09:46:12.000-03:00
5563,737,6.8,2021-09-23T23:27:18.000-03:00
5557,730,5.0,2021-09-23T22:35:08.000-03:00
5545,737,10.0,2021-09-23T21:00:59.000-03:00
5538,730,20.0,2021-09-23T18:47:19.000-03:00
5537,730,5.0,2021-09-23T18:43:30.000-03:00
5527,730,2.0,2021-09-23T16:51:22.000-03:00
5523,370,50.0,2021-09-23T15:58:53.000-03:00
5517,732,63.17,2021-09-23T14:54:50.000-03:00
5516,732,31.19,2021-09-23T14:54:50.000-03:00
5499,741,30.0,2021-09-23T13:24:39.000-03:00
5493,737,110.0,2021-09-23T12:14:05.000-03:00
5490,732,77.93,2021-09-23T11:53:06.000-03:00
5475,732,25.0,2021-09-23T00:13:24.000-03:00
5429,586,10.0,2021-09-22T20:49:03.000-03:00
5421,732,17.55,2021-09-22T19:11:14.000-03:00
5420,732,7.02,2021-09-22T19:11:14.000-03:00
5415,732,1.02,2021-09-22T17:02:37.000-03:00
5409,730,5.0,2021-09-22T15:23:37.000-03:00
5399,732,20.0,2021-09-22T12:48:36.000-03:00
5387,737,10.0,2021-09-21T20:16:52.000-03:00
5386,737,6.0,2021-09-21T20:16:52.000-03:00
5381,730,2.0,2021-09-21T18:12:12.000-03:00
5372,737,6.0,2021-09-21T15:55:27.000-03:00
5371,737,12.0,2021-09-21T15:55:27.000-03:00
5370,737,6.0,2021-09-21T15:55:27.000-03:00
5369,730,2.0,2021-09-21T15:48:46.000-03:00
5364,730,20.0,2021-09-21T13:01:42.000-03:00
5361,730,10.0,2021-09-21T04:02:04.000-03:00
5351,730,20.0,2021-09-20T14:12:31.000-03:00
5349,730,497.0,2021-09-20T14:00:41.000-03:00
5348,730,2.0,2021-09-20T12:54:36.000-03:00
5346,730,2.0,2021-09-20T12:46:12.000-03:00
5327,730,10.0,2021-09-19T13:08:21.000-03:00
5314,737,9.0,2021-09-18T20:46:50.000-03:00
5313,737,4.0,2021-09-18T20:46:50.000-03:00
5311,737,8.0,2021-09-18T19:16:15.000-03:00
5298,737,20.0,2021-09-18T09:13:54.000-03:00
5289,730,2.0,2021-09-16T19:05:11.000-03:00
5245,702,4.64,2021-09-11T12:41:13.000-03:00
5244,370,30.0,2021-09-11T11:04:35.000-03:00
5229,730,2.0,2021-09-10T18:48:52.000-03:00
5224,730,2.0,2021-09-10T18:02:10.000-03:00
5222,730,2.0,2021-09-10T17:54:11.000-03:00
5216,74,2.28,2021-09-09T22:09:33.000-03:00
5215,74,2.06,2021-09-09T21:54:54.000-03:00
5211,74,2.28,2021-09-09T18:57:42.000-03:00
5174,702,33.6,2021-09-07T23:28:20.000-03:00
5172,730,5.0,2021-09-07T20:09:11.000-03:00
5133,730,2.0,2021-09-05T18:25:02.000-03:00
5117,702,43.54,2021-09-05T00:17:14.000-03:00
5104,702,14.23,2021-09-04T16:33:06.000-03:00
5099,731,100.0,2021-09-03T19:26:18.000-03:00
5066,702,20.0,2021-09-01T13:52:37.000-03:00
5062,74,2.6,2021-08-31T23:46:33.000-03:00
5053,730,2.0,2021-08-30T18:49:40.000-03:00
5044,730,2.0,2021-08-30T15:53:15.000-03:00
5041,730,500.0,2021-08-29T21:32:25.000-03:00
5037,727,30.0,2021-08-29T12:52:13.000-03:00
5028,727,20.0,2021-08-28T13:55:52.000-03:00
5024,702,20.0,2021-08-28T12:56:42.000-03:00
4976,695,50.0,2021-08-24T16:52:11.000-03:00
4963,702,20.0,2021-08-23T15:38:50.000-03:00
4946,370,104.0,2021-08-21T10:38:09.000-03:00
4934,724,20.0,2021-08-19T21:07:01.000-03:00
4910,695,50.0,2021-08-18T10:22:21.000-03:00
4908,702,73.22,2021-08-18T01:07:31.000-03:00
4880,702,65.97,2021-08-14T15:32:54.000-03:00
4871,702,20.0,2021-08-12T15:36:47.000-03:00
1550,515,107.0,2020-11-24T21:22:58.000-03:00
1533,515,1431.9,2020-11-24T19:05:33.000-03:00
1532,515,885.99,2020-11-24T19:05:33.000-03:00
1531,431,1100.0,2020-11-24T17:00:00.000-03:00
1529,515,300.0,2020-11-24T16:11:06.000-03:00
1523,515,50.0,2020-11-24T15:09:21.000-03:00
1520,515,500.0,2020-11-24T13:40:07.000-03:00
1518,515,500.0,2020-11-24T13:38:02.000-03:00
1515,73,5000.0,2020-11-24T13:04:56.000-03:00
1507,370,50.0,2020-11-23T13:45:41.000-03:00
1504,495,2.5,2020-11-23T08:49:44.000-03:00
1456,443,20.0,2020-11-13T19:07:11.000-03:00
1430,74,20000.0,2020-11-11T15:03:15.000-03:00
1424,370,50.0,2020-11-11T09:03:32.000-03:00
1422,431,10.0,2020-11-10T22:38:07.000-03:00
1421,431,100.0,2020-11-10T22:37:07.000-03:00
1407,495,12.95,2020-11-07T19:11:46.000-03:00
1397,495,16.81,2020-11-03T19:13:10.000-03:00
1394,443,25.0,2020-11-03T07:44:36.000-03:00
1385,370,20.0,2020-11-01T11:34:59.000-03:00
1379,495,20.0,2020-10-31T10:55:09.000-03:00
1362,370,20.0,2020-10-27T11:13:25.000-03:00
1354,74,2.0,2020-10-25T10:08:25.000-03:00
1349,203,100.0,2020-10-16T16:30:00.000-03:00
1336,449,6.63,2020-10-10T12:48:23.000-03:00
1290,4,21.87,2020-10-05T22:07:45.000-03:00
1265,449,34.19,2020-10-03T23:13:01.000-03:00
1258,449,20.0,2020-10-02T14:29:06.000-03:00
1251,454,20.0,2020-10-01T12:33:22.000-03:00
1250,454,20.0,2020-10-01T12:14:40.000-03:00
1246,449,52.5,2020-09-30T23:34:14.000-03:00
1243,453,20.0,2020-09-30T18:59:56.000-03:00
1239,449,103.5,2020-09-29T22:51:56.000-03:00
1233,449,20.0,2020-09-28T17:01:20.000-03:00
1231,4,30.0,2020-09-24T18:17:10.000-03:00
1230,4,1000.0,2020-09-24T18:16:58.000-03:00
1215,4,1000.0,2020-09-14T20:57:22.000-03:00
1214,444,50.0,2020-09-12T22:18:11.000-03:00
1081,4,6.45,2020-09-04T23:34:10.000-03:00
1075,74,1000.0,2020-09-03T11:04:40.000-03:00
891,4,500.0,2020-08-27T09:50:28.000-03:00
890,4,500.0,2020-08-27T09:50:22.000-03:00
889,4,500.0,2020-08-27T09:50:02.000-03:00
888,4,500.0,2020-08-27T09:49:51.000-03:00
887,4,500.0,2020-08-27T09:49:34.000-03:00
886,4,25.0,2020-08-27T09:49:23.000-03:00
885,4,25.0,2020-08-27T09:49:03.000-03:00
884,4,25.0,2020-08-27T09:48:57.000-03:00
883,4,25.0,2020-08-27T09:48:52.000-03:00
882,4,25.0,2020-08-27T09:48:41.000-03:00
881,4,25.0,2020-08-27T09:48:17.000-03:00
880,4,10.0,2020-08-27T09:48:07.000-03:00
879,4,15.0,2020-08-27T09:47:51.000-03:00
878,4,25.0,2020-08-26T22:23:25.000-03:00
877,4,25.0,2020-08-26T22:23:20.000-03:00
876,4,25.0,2020-08-26T22:23:02.000-03:00
875,4,25.0,2020-08-26T22:22:59.000-03:00
874,4,25.0,2020-08-26T22:22:51.000-03:00
873,4,25.0,2020-08-26T22:22:45.000-03:00
872,4,500.0,2020-08-26T22:22:17.000-03:00
871,4,500.0,2020-08-26T22:22:08.000-03:00
870,4,500.0,2020-08-26T22:21:53.000-03:00
869,4,500.0,2020-08-26T22:21:30.000-03:00
868,4,500.0,2020-08-26T22:21:13.000-03:00
859,4,500.0,2020-08-26T21:55:58.000-03:00
858,4,500.0,2020-08-26T21:55:40.000-03:00
857,4,500.0,2020-08-26T21:55:17.000-03:00
856,4,500.0,2020-08-26T21:54:45.000-03:00
855,4,500.0,2020-08-26T21:50:21.000-03:00
750,4,7.86,2020-08-05T23:23:25.000-03:00
748,4,100.0,2020-07-31T12:33:31.000-03:00
746,431,1200.0,2020-07-31T12:31:53.000-03:00
712,4,40.0,2020-07-24T17:26:42.000-03:00
710,393,4.08,2020-07-18T12:21:39.000-03:00
706,393,20.0,2020-07-16T23:21:58.000-03:00
696,393,30.0,2020-07-16T05:58:56.000-03:00
695,4,4.5,2020-07-15T23:12:07.000-03:00
689,393,30.0,2020-07-15T07:59:38.000-03:00
682,4,5.0,2020-07-06T12:56:49.000-03:00
680,389,10.0,2020-07-06T12:55:52.000-03:00
676,4,5.0,2020-06-29T21:00:32.000-03:00
660,335,112.28,2020-06-18T12:35:48.000-03:00
652,335,7.0,2020-06-14T18:22:01.000-03:00
633,369,100.0,2020-06-09T17:39:02.000-03:00
624,369,10.0,2020-06-04T06:01:51.000-03:00
623,369,10.0,2020-06-03T20:11:30.000-03:00
622,369,10.0,2020-06-03T19:58:55.000-03:00
619,335,72.96,2020-05-25T00:12:36.000-03:00
614,335,111.95,2020-05-24T15:01:42.000-03:00
608,335,126.27,2020-05-20T14:20:55.000-03:00
605,335,161.82,2020-05-19T15:07:39.000-03:00
595,335,98.4,2020-05-16T16:19:27.000-03:00
594,335,102.06,2020-05-16T16:13:13.000-03:00
588,335,120.6,2020-05-15T12:24:29.000-03:00
586,335,37.5,2020-05-14T23:06:39.000-03:00
585,335,2.0,2020-05-14T17:55:27.000-03:00
580,335,70.0,2020-05-13T14:10:20.000-03:00
546,335,20.0,2020-05-12T10:23:04.000-03:00
545,335,20.0,2020-05-12T10:16:27.000-03:00
544,335,20.0,2020-05-09T20:43:07.000-03:00
532,4,9.9,2020-04-17T11:51:37.000-03:00
